"GaugeLID"	"Location"	"Latitude"	"Longitude"	"Waterbody"	"State"	"Units"	"Action"	"Flood"	"Moderate"	"Major"	"URL"	"USGS"	"Action_Q"	"Flood_Q"	"Moderate_Q"	"Major_Q"
"CMGG1"	"Cumming"	34.155833	-84.218611	"Big Creek"	"GA"	"ft"	4	6	12	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=cmgg1"	"02335580"	249.030708512645	470.701821306377	NA	NA
"CMGI2"	"Camargo"	39.791389	-88.185556	"Embarras River (IL)"	"IL"	"ft"	10	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ilx&gage=cmgi2"	"03343400"	1244.4356132948	NA	NA	NA
"CMGN6"	"Chemung"	42.002222	-76.635	"Chemung River"	"NY"	"ft"	12	16	20	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bgm&gage=cmgn6"	"01531000"	26564.1465947619	49341.5399268147	77715.758206105	123657.668544848
"CMMI4"	"Camanche"	41.780556	-90.251944	"Mississippi River"	"IA"	"ft"	16	17	18.5	20.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dvn&gage=cmmi4"	"05420500"	152001.258633456	167156.631569879	189587.706002076	219166.801998621
"CMNT2"	"Cameron"	30.835	-96.946389	"Little River"	"TX"	"ft"	27	30	34	39	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=cmnt2"	"08106500"	20263.2223897525	25072.5556058372	36919.0812017507	NA
"CMOI2"	"Como"	41.782778	-89.749722	"Rock River"	"IL"	"ft"	9	10	11	12	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dvn&gage=cmoi2"	"05443500"	16960.7287684211	19842.788461921	23006.8803516392	27716.9161484324
"CMPN6"	"Campbell"	42.2525	-77.216944	"Cohocton River"	"NY"	"ft"	5	8	10	11	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bgm&gage=cmpn6"	"01529500"	4785.76058657822	11837.6461432952	20589.6371725661	29419.371058633
"CMRG1"	"Commerce"	34.200278	-83.515833	"North Oconee River"	"GA"	"ft"	13	15	21	26	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=cmrg1"	"02217615"	2712.52749962658	NA	NA	NA
"CMSM4"	"Comstock"	42.285556	-85.513889	"Kalamazoo River"	"MI"	"ft"	7	9	10	11	"http://water.weather.gov/ahps2/hydrograph.php?wfo=grr&gage=cmsm4"	"04106000"	2748.79641027692	4069.72006528879	5079.66072152142	NA
"CMSN2"	"Comus"	40.992222	-117.316667	"Humboldt River"	"NV"	"ft"	8.5	9.5	10.5	11.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lkn&gage=cmsn2"	"10327500"	1335.44557920307	1687.93928048626	2604.98974177954	4639.89232901318
"CMTL1"	"Comite Joor Rd."	30.5125	-91.073611	"Comite River"	"LA"	"ft"	16	20	25	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lix&gage=cmtl1"	"07378000"	5768.36472646663	8679.41837549241	14230.939077043	22330.7496851142
"CMTN5"	"Chamita"	36.073611	-106.111667	"Rio Chama"	"NM"	"ft"	6.5	8	10	11.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=abq&gage=cmtn5"	"08290000"	2902.51481580767	4370.25088717362	NA	NA
"CMZM7"	"Caplinger Mills"	37.869722	-93.803056	"Sac River"	"MO"	"ft"	14	16	19	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sgf&gage=cmzm7"	"06919900"	6139.64997872352	8312.54487176287	11963.5079051975	31244.006219424
"CNBC1"	"Canby"	41.406111	-120.926667	"Pit River"	"CA"	"ft"	7.5	8.5	9	10	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mfr&gage=cnbc1"	"11348500"	2699.46928928397	3611.37885015412	4107.05796698902	5172.4637584775
"CNCG1"	"Alcovy"	33.628611	-83.798889	"Cornish Creek"	"GA"	"ft"	12	14	19	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=cncg1"	"02208493"	1028.19836908704	NA	NA	NA
"CNCT2"	"Concan"	29.488333	-99.704444	"Frio River"	"TX"	"ft"	7	11	12	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=cnct2"	"08195000"	3550.5961751026	12997.5383574007	16030.5056762816	24960.4502870653
"CNDG1"	"Crandall"	34.871944	-84.721389	"Mill Creek"	"GA"	"ft"	6	8	10	12	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=cndg1"	"02384540"	1513.61759312423	3200	NA	NA
"CNEA3"	"Sonoita"	31.864167	-110.611667	"Cienega Creek"	"AZ"	"ft"	10.5	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=twc&gage=cnea3"	"09484550"	1141.11368535929	NA	NA	NA
"CNEI4"	"Conesville"	41.409167	-91.290278	"Cedar River"	"IA"	"ft"	12	13	15	16.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dvn&gage=cnei4"	"05465000"	16984.8048192744	21219.8883954205	36909.5166470195	57407.3695854085
"CNFP1"	"Confluence"	39.8275	-79.372778	"Youghiogheny River"	"PA"	"ft"	7	12	14	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ctp&gage=cnfp1"	"03081000"	8498.87758830709	24699.3260566807	32219.896024928	47027.2034320609
"CNGI2"	"Congerville"	40.623611	-89.241667	"Mackinaw River"	"IL"	"ft"	10	13	14	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ilx&gage=cngi2"	"05567500"	5169.3787822845	7299.09823409783	8006.41640751766	40498.8920078518
"CNKK1"	"Concordia"	39.588611	-97.658056	"Republican River"	"KS"	"ft"	10	15	18	30	"http://water.weather.gov/ahps2/hydrograph.php?wfo=top&gage=cnkk1"	"06856000"	3216.47513033478	11581.9692546158	22509.7833406033	NA
"CNLT2"	"Crandall"	32.638611	-96.485	"East Fork Trinity River"	"TX"	"ft"	16	18	20	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=cnlt2"	"08062000"	12677.4511835153	15193.3618991415	18387.595051351	23281.7127893009
"CNNG1"	"Canton"	34.24	-84.494722	"Etowah River"	"GA"	"ft"	15	16	22	26	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=cnng1"	"02392000"	9970.82397328054	10895.8938488072	18204.0003153201	28825.69895281
"CNOG1"	"Claxton"	32.184591	-81.89024	"Canoochee River"	"GA"	"ft"	9.5	11	13.5	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=chs&gage=cnog1"	"02203000"	1852.56926251056	3011.96711795593	6803.43184503762	12342.8197429628
"CNON6"	"Chenango Forks"	42.218056	-75.848611	"Chenango River"	"NY"	"ft"	8	10	12.6	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bgm&gage=cnon6"	"01512500"	12732.4784012787	20700.6113271333	33799.041982692	42209.4647612632
"CNRV2"	"Clintwood"	37.123889	-82.438889	"Cranes Nest River"	"VA"	"ft"	12	13	18	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rlx&gage=cnrv2"	"03208950"	3454.40218693579	4070.55743543702	8028.2021030957	11159.0583603919
"CNTA1"	"Clinton Avenue in Huntsville"	34.730278	-86.593333	"Pinhook Creek (AL)"	"AL"	"ft"	15	16	18	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hun&gage=cnta1"	"03575890"	8819.84647743595	9892.21874136567	NA	NA
"CNTI3"	"Centerton"	39.4975	-86.400556	"White River (IN)"	"IN"	"ft"	9	12	16	19	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ind&gage=cnti3"	"03354000"	10191.6565739705	15626.0012135086	30142.7017844573	54126.9772086646
"CNVT1"	"Centerville"	35.784167	-87.46	"Duck River"	"TN"	"ft"	17	22	25	32	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ohx&gage=cnvt1"	"03601990"	17207.377809751	26800.7652243346	33415.591364386	52366.4573456522
"CNWM2"	"Conowingo Dam"	39.657778	-76.174444	"Susquehanna River"	"MD"	"ft"	21.5	23.5	24.8	28.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=cnwm2"	"01578310"	216395.778213716	286898.464819448	340207.669123607	528455.463068709
"CNWN3"	"Conway"	43.990833	-71.0906	"Saco River"	"NH"	"ft"	7	9	14	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gyx&gage=cnwn3"	"01064500"	6154.125701147	12434.8861955966	38329.0710060828	50697.3731789242
"COAP4"	"Coamo"	18.083333	-66.354444	"Rio Coamo"	"PR"	"ft"	8	10	12	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sju&gage=coap4"	"50106100"	2204.70333758022	3816.56910268567	5914.66179409814	8731.89412584095
"COCF1"	"Cocoa"	28.369444	-80.872778	"St. Johns River"	"FL"	"ft"	15.8	16.2	16.7	17.2	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mlb&gage=cocf1"	"02232400"	6801.60730292964	8476.94018183898	11300	NA
"CODN7"	"SR 1612 NR DAVIDSON"	35.503889	-80.736389	"Coddle Creek"	"NC"	"ft"	12.5	18	20	30	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gsp&gage=codn7"	"0212419274"	2594.53136047797	NA	NA	NA
"CODT2"	"Cordele"	29.16	-96.546111	"Sandy Creek"	"TX"	"ft"	13	18	19	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=codt2"	"08164450"	1870.42955989817	5914.2360231007	7068.20635599385	9693.82061321838
"COHN6"	"Cohoes"	42.785278	-73.708056	"Mohawk River"	"NY"	"ft"	17	20	21	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=aly&gage=cohn6"	"01357500"	45639.0956744139	85138.652762102	101572.506703945	119804.696022609
"COKP1"	"Cooksburg"	41.330556	-79.209167	"Clarion River"	"PA"	"ft"	10.5	13	15	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pbz&gage=cokp1"	"03029500"	12180.2993981108	18651.5406150671	24560.052933927	31184.6955770791
"COLI2"	"Coal City"	41.286111	-88.359722	"Mazon River"	"IL"	"ft"	10	12	14	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lot&gage=coli2"	"05542000"	6952.87756133513	9759.29528469037	12849.473756566	17837.1554617874
"COLN5"	"Colonias"	35.181944	-104.900278	"Gallinas River"	"NM"	"ft"	12	16	20	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=abq&gage=coln5"	"08382500"	5074.53258021988	9177.89901498049	13825.0850025724	18588.0974413384
"COLO1"	"Frank Road"	39.909444	-83.009167	"Scioto River"	"OH"	"ft"	16	24	25	27	"http://water.weather.gov/ahps2/hydrograph.php?wfo=iln&gage=colo1"	"03227500"	12600.2378078411	38046.8650679208	47888.6909526602	70000
"COLS1"	"Columbia"	33.993056	-81.05	"Congaree River"	"SC"	"ft"	10	19	24	30	"http://water.weather.gov/ahps2/hydrograph.php?wfo=cae&gage=cols1"	"02169500"	25487.1453617589	62276.3937562978	99411.1031942772	158538.295711656
"COMO2"	"Commerce"	36.928611	-94.957222	"Neosho River"	"OK"	"ft"	14	15	18	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tsa&gage=como2"	"07185000"	19480.3053381591	21320.3759581123	29071.9197445881	82897.6701527822
"COMP4"	"Comerio"	18.223056	-66.225	"Rio De La Plata"	"PR"	"ft"	8	11	13	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sju&gage=comp4"	"50043800"	1927.53986597453	6063.8081850549	10348.9964769698	28308.6892488735
"COMT2"	"Comfort"	29.965278	-98.897222	"Guadalupe River"	"TX"	"ft"	10	21	26	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=comt2"	"08167000"	3756.48832706785	33512.8373187899	67090.6237141857	84790.8894262774
"CONF1"	"Concord (CR 12)"	30.668889	-84.305278	"Ochlockonee River"	"FL"	"ft"	33	36	38	44	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tae&gage=conf1"	"02328522"	1893.84437044937	7025.73730294601	14732.7811236664	53565.0485257001
"CONW1"	"Concrete"	48.524444	-121.769722	"Skagit River"	"WA"	"ft"	NA	28	30	32.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sew&gage=conw1"	"12194000"	NA	62550.3994599	74699.8718700093	90976.1332443105
"COOA2"	"Cooper Landing"	60.492778	-149.807778	"Kenai River"	"AK"	"ft"	12	13	15.5	16.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pafc&gage=cooa2"	"15258000"	8236.5203603925	10182.2091940926	16774.4756183104	20330.2317267289
"COOK1"	"Coolidge"	38.0275	-102.011389	"Arkansas River"	"KS"	"ft"	7	8	10	12	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ddc&gage=cook1"	"07137500"	1097.62307512889	1770.13415896278	NA	NA
"COOV2"	"Cootes Store"	38.636944	-78.853056	"North Fork Shenandoah River"	"VA"	"ft"	10	15	18	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lwx&gage=coov2"	"01632000"	5524.36417560739	13865.374214162	21353.5253814796	31072.3312321134
"COPT2"	"Cooper"	33.356389	-95.594722	"South Sulphur River"	"TX"	"ft"	14	16	20	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=copt2"	"07342500"	2495.85804406665	3232.67156280711	8187.84111391154	44319.1961634088
"CORM8"	"Corwin Springs"	45.111944	-110.793611	"Yellowstone River"	"MT"	"ft"	NA	11	12	13	"http://water.weather.gov/ahps2/hydrograph.php?wfo=byz&gage=corm8"	"06191500"	NA	34269.5768565962	NA	NA
"CORO3"	"Corvallis"	44.566389	-123.256944	"Willamette River"	"OR"	"ft"	26	30	33	36	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pqr&gage=coro3"	"14171600"	60968.6986345374	83061.7569147317	105030.561326601	141580.817820779
"CORP4"	"Corozal"	18.353611	-66.335278	"Rio Cibuco"	"PR"	"ft"	8	13	18	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sju&gage=corp4"	"50038320"	1419.58648531882	4262.2246647631	9665.20857788906	12947.3807815943
"COSS2"	"Corson"	43.616389	-96.565	"Split Rock Creek"	"SD"	"ft"	7	8.5	11	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fsd&gage=coss2"	"06482610"	1837.0770342659	2808.82740209648	5375.95326311499	10250.6172701657
"COTP1"	"Coatesville"	39.985556	-75.827778	"West Branch Brandywine Creek"	"PA"	"ft"	6	7	9	11	"http://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=cotp1"	"01480500"	1345.49671104558	2569.80929343965	5886.01574031261	NA
"COTT2"	"Cotulla"	28.426111	-99.239722	"Nueces River"	"TX"	"ft"	9	15	15	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=crp&gage=cott2"	"08194000"	1348.66928799475	-13902.2869076559	-13902.2869076559	-18611.7660041009
"COVV1"	"Coventry"	44.871389	-72.200556	"Barton River"	"VT"	"ft"	7	8	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=btv&gage=covv1"	"04296280"	831.818448085036	1302.22540929111	NA	NA
"COWK1"	"Wichita 119th St"	37.701667	-97.480556	"Cowskin Creek"	"KS"	"ft"	16	18	22	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ict&gage=cowk1"	"07144480"	895.482168930482	1396.63059224318	NA	NA
"COWS1"	"Cowpens"	35.0475	-81.855833	"Pacolet River"	"SC"	"ft"	12	14	16	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gsp&gage=cows1"	"021556525"	11303.300696174	NA	NA	NA
"COWV2"	"Clifton Forge"	37.791667	-79.759444	"Cowpasture River"	"VA"	"ft"	7	9	12	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=cowv2"	"02016000"	4690.60010461408	8001.13252150702	14624.6641321059	23257.737042757
"COXI3"	"Coxville"	39.6525	-87.293611	"Big Raccoon Creek"	"IN"	"ft"	11	14	16	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ind&gage=coxi3"	"03341300"	2698.86434699059	6169.50661503518	12019.0194524442	28997.4519954881
"CPDN5"	"Carlsbad below Dark Canyon"	32.409167	-104.215	"Pecos River"	"NM"	"ft"	12	14	17	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=maf&gage=cpdn5"	"08405200"	13079.3101267623	18554.984374792	32221.4376137112	62880.1573292093
"CPEI3"	"Cosperville"	41.481667	-85.475556	"North Branch Elkhart River"	"IN"	"ft"	5	6	7	8	"http://water.weather.gov/ahps2/hydrograph.php?wfo=iwx&gage=cpei3"	"04100222"	250.319811154769	412.63511102197	671.917772247139	995.80239675969
"CPFN7"	"Lock 1"	34.404444	-78.293611	"Cape Fear River"	"NC"	"ft"	22	24	26	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ilm&gage=cpfn7"	"02105769"	36192.415842259	45683.6524537488	NA	NA
"CPHP1"	"Camp Hill"	40.224722	-76.898333	"Yellow Breeches Creek"	"PA"	"ft"	6	7	9	13	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ctp&gage=cphp1"	"01571500"	1923.85818291515	2404.10834864027	3485.12789591413	8062.84822407934
"CPNK2"	"Camp Nelson"	37.745278	-84.586667	"Kentucky River"	"KY"	"ft"	28	30	36	40	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lmk&gage=cpnk2"	"03284500"	59645.6994057945	66264.873029079	84786.9845460811	97620.013984749
"CPNN6"	"Chapin"	42.918056	-77.233056	"Canandaigua Outlet"	"NY"	"ft"	6	7	8	9	"http://water.weather.gov/ahps2/hydrograph.php?wfo=buf&gage=cpnn6"	"04235000"	994.115497857087	1700	NA	NA
"CPPT2"	"Cooper"	33.474722	-95.5875	"North Sulphur River"	"TX"	"ft"	28	30	34	37	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=cppt2"	"07343000"	39777.9857154474	46676.1432000671	66404.9257111875	NA
"CRAI4"	"Coralville"	41.676667	-91.598611	"Clear Creek (IA)"	"IA"	"ft"	10	11	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dvn&gage=crai4"	"05454300"	1427.79843264655	1871.52800228298	NA	NA
"CRAR1"	"Cranston"	41.750934	-71.445058	"Pawtuxet River"	"RI"	"ft"	8	9	11	13	"http://water.weather.gov/ahps2/hydrograph.php?wfo=box&gage=crar1"	"01116500"	1360.04278885191	1710.78940641995	2662.39458739364	4049.19210354308
"CRBN7"	"Capitol Blvd (US Rt 1)"	35.811111	-78.611944	"Crabtree Creek"	"NC"	"ft"	16	18	19	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rah&gage=crbn7"	"02087324"	6457.89089631534	12440.8617128533	NA	NA
"CRCO1"	"Circleville"	39.601389	-82.955278	"Scioto River"	"OH"	"ft"	13	15	19	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=iln&gage=crco1"	"03230700"	17252.308731488	22063.0456365018	34510.0064117424	56729.1527720987
"CRDU1"	"Croyden"	41.176389	-111.405556	"Lost Creek"	"UT"	"ft"	2.4	2.5	2.7	3	"http://water.weather.gov/ahps2/hydrograph.php?wfo=slc&gage=crdu1"	"10132500"	273.322963574314	312.43233257759	390.797882414253	NA
"CREC1"	"Jed Smith near Crescent City"	41.791667	-124.075	"Smith River"	"CA"	"ft"	25	29	34	37	"http://water.weather.gov/ahps2/hydrograph.php?wfo=eka&gage=crec1"	"11532500"	72259.3196999639	101382.36733088	144127.327164873	173000
"CREM6"	"Caesar"	30.571389	-89.594722	"East Hobolochitto Creek"	"MS"	"ft"	12	15	17	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lix&gage=crem6"	"02492343"	831.73820150112	1750.78786095265	3292.74986456203	7636.6266921972
"CRFM4"	"Crystal Falls"	46.113889	-88.215833	"Michigamme River"	"MI"	"ft"	7	8	10	12	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mqt&gage=crfm4"	"04062500"	2631.40237596947	3624.3669848749	6213.77819440836	NA
"CRFT2"	"Crawford"	31.555556	-97.356111	"Hog Creek"	"TX"	"ft"	10	14	16	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=crft2"	"08095400"	6761.89754328538	14266.6934071669	NA	NA
"CRGA4"	"Corning"	36.401944	-90.541389	"Black River"	"AR"	"ft"	12	15	15.5	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lzk&gage=crga4"	"07064000"	7647.41659645548	14317.4404126899	13577.4769639902	12801.8624829502
"CRGV2"	"Parr"	37.665833	-79.911389	"Craig Creek"	"VA"	"ft"	10	12	15	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=crgv2"	"02018000"	5412.80014584887	8059.43127676155	12948.1672221989	18942.4381990354
"CRHA2"	"Hunts Creek"	64.86	-146.803333	"Chena River"	"AK"	"ft"	15.2	17.2	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pafg&gage=crha2"	"15493400"	7129.56039732376	10766.9884912311	NA	NA
"CRKG1"	"Norcross"	33.965	-84.265	"Crooked Creek"	"GA"	"ft"	9	11	14	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=crkg1"	"02335350"	594.788747189726	1074.34949654955	2391.28853317524	NA
"CRKM5"	"Crookston"	47.775556	-96.61	"Red Lake River"	"MN"	"ft"	12	15	23	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fgf&gage=crkm5"	"05079000"	5780.60010083092	8605.84060234723	20648.903446503	25664.1326319852
"CRKT2"	"Crockett"	31.338333	-95.656111	"Trinity River"	"TX"	"ft"	35	41	45	48	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=crkt2"	"08065350"	29863.9836483603	39796.0249642958	54518.3322950299	88803.5265007276
"CRLI3"	"Carlisle"	38.974167	-87.425833	"Busseron Creek"	"IN"	"ft"	14	16	18	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ind&gage=crli3"	"03342500"	3068.83852135492	3794.79263312497	4812.74592597928	NA
"CRMF1"	"Croom"	28.5925	-82.222222	"Withlacoochee River (FL)"	"FL"	"ft"	8	9	10.8	12	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tbw&gage=crmf1"	"02312500"	1288.92330457218	1878.92935032099	3492.20340743843	5052.04537907335
"CRNN6"	"Corning"	42.146389	-77.057778	"Chemung River"	"NY"	"ft"	21	29	30	36	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bgm&gage=crnn6"	"01529950"	18340.7764332011	86747.7043638435	97831.0908731971	169747.105731513
"CRNW1"	"Carnation"	47.666111	-121.924167	"Snoqualmie River"	"WA"	"ft"	NA	54	56	58	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sew&gage=crnw1"	"12149000"	NA	19301.3988555019	25740.020505246	40310.9402933016
"CROM4"	"Croton Dam"	43.434722	-85.665278	"Muskegon River"	"MI"	"ft"	8	9	11	12	"http://water.weather.gov/ahps2/hydrograph.php?wfo=grr&gage=crom4"	"04121970"	5298.32764089843	7073.72964362173	11214.99201596	13535.9310897853
"CROW4"	"Crowheart"	43.2425	-109.010556	"Wind River"	"WY"	"ft"	9	10	10.5	11	"http://water.weather.gov/ahps2/hydrograph.php?wfo=riw&gage=crow4"	"06225500"	7799.98341903285	11431.6648347667	13547.6286715317	16045.3742101166
"CRPW1"	"Porter"	46.939444	-123.313056	"Chehalis River"	"WA"	"ft"	NA	21	23	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sew&gage=crpw1"	"12031000"	NA	25956.3759257849	43501.2995686791	68480.3629018543
"CRRI4"	"Correctionville"	42.482222	-95.792778	"Little Sioux River"	"IA"	"ft"	17	19	21	23	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fsd&gage=crri4"	"06606600"	8363.17583599246	10966.206205997	14225.335363338	18309.5387046768
"CRTN1"	"Crete"	40.5965	-96.96072	"Big Blue River"	"NE"	"ft"	19	21	25	29	"http://water.weather.gov/ahps2/hydrograph.php?wfo=oax&gage=crtn1"	"06881000"	3950.38146130872	5154.53536052768	10265.1964475062	19349.4066643409
"CRTN6"	"Cortland"	42.602778	-76.159722	"Tioughnioga River"	"NY"	"ft"	7	8	10	12.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bgm&gage=crtn6"	"01509000"	2614.46814086941	3600.42265096656	6096.65661994303	10324.5418086001
"CRUA2"	"Umiat"	69.360556	-152.121667	"Colville River"	"AK"	"ft"	57.5	59	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pafg3&gage=crua2"	"15875000"	171224.557662157	227112.951958578	NA	NA
"CRVF1"	"Crestview"	30.697222	-86.570833	"Shoal River"	"FL"	"ft"	5	8	12	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mob&gage=crvf1"	"02369000"	776.537884420508	4108.04509918798	14422.7831377163	24798.7802015307
"CRWI3"	"Crawfordsville"	40.048889	-86.899444	"Sugar Creek (IN)"	"IN"	"ft"	4	8	10	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ind&gage=crwi3"	"03339500"	2818.17451293499	10131.3443155572	13136.451931428	24004.7322482862
"CRZA3"	"Show Low"	33.985833	-110.433889	"Carrizo Creek"	"AZ"	"ft"	7	15	17	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fgz&gage=crza3"	"09496500"	3159.72489250723	15779.013123274	20000	NA
"CSBN5"	"Carlsbad"	32.511111	-104.333333	"Pecos River"	"NM"	"ft"	18	20	22	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=maf&gage=csbn5"	"08402000"	38992.6831090288	55531.6633444298	NA	NA
"CSCA3"	"Cortaro"	32.351111	-111.093889	"Santa Cruz River"	"AZ"	"ft"	17.2	18.5	19.5	20.7	"http://water.weather.gov/ahps2/hydrograph.php?wfo=twc&gage=csca3"	"09486500"	25754.0427504119	34718.1264789047	42457.2545081339	52678.6617310433
"CSCO1"	"Central College"	40.103611	-82.884167	"Big Walnut Creek"	"OH"	"ft"	10	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=iln&gage=csco1"	"03228500"	3969.49697828706	NA	NA	NA
"CSHO1"	"Coshocton"	40.248333	-81.873056	"Muskingum River"	"OH"	"ft"	13	15	18	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pbz&gage=csho1"	"03140500"	15722.2814668746	22071.9792533285	33313.335944709	NA
